10.3897/zookeys.796.22517,natural history museum london,2018-11-20
10.3897/zookeys.796.22517,BMNH,2018-11-20
10.3897/zookeys.796.23076,NHMUK,2018-11-20
10.3897/zookeys.796.23076,natural history museum london,2018-11-20
10.3897/zookeys.796.24176,NHMUK,2018-11-20
10.3897/zookeys.796.24176,natural history museum london,2018-11-20
10.3897/zookeys.797.29510,NHMUK,2018-11-24
10.3897/zookeys.798.25736,NHMUK,2018-11-27
10.3897/zookeys.799.23925,NHMUK,2018-12-04
10.3897/zookeys.799.23925,natural history museum london,2018-12-04
10.3897/zookeys.799.25843,NHMUK,2018-12-04
10.3897/zookeys.799.25843,natural history museum london,2018-12-04
10.3897/zookeys.799.29934,natural history museum london,2018-12-04
10.3897/zookeys.800.26292,natural history museum london,2018-12-04
10.3897/zookeys.800.26292,BMNH,2018-12-04
10.3897/zookeys.806.21916,NHMUK,2018-12-18
10.3897/zookeys.806.21916,natural history museum london,2018-12-18
10.3897/zookeys.806.26394,natural history museum london,2018-12-18
10.3897/zookeys.806.30051,NHML,2018-12-18
10.3897/zookeys.806.30051,BMNH,2018-12-18
10.3897/zookeys.807.29237,natural history museum london,2018-12-04
10.3897/zookeys.808.30600,natural history museum london,2018-12-22
10.3897/zookeys.810.29824,NHMUK,2018-12-25
10.3897/zookeys.810.29824,natural history museum london,2018-12-25
10.3897/zookeys.815.27335.suppl1,NHMUK,2019-01-15
10.3897/zookeys.815.27335.suppl1,natural history museum london,2019-01-15
10.3897/zookeys.816.29738,BMNH,2019-01-19
10.3897/zookeys.817.29886,BMNH,2019-01-19
10.3897/zookeys.817.30119,natural history museum london,2019-01-19
10.3897/zookeys.818.32061,natural history museum london,2019-01-26
10.3897/zookeys.818.32061,NHMUK,2019-01-26
10.3897/zookeys.821.31782,NHMUK,2019-02-05
10.3897/zookeys.821.31782,BMNH,2019-02-05
10.3897/zookeys.821.31782,natural history museum london,2019-02-05
10.3897/zookeys.822.30151,natural history museum london,2019-02-12
10.3897/zookeys.823.30231,10.5519/,2019-02-17
10.3897/zookeys.823.30231,BMNH,2019-02-17
10.3897/zookeys.823.30231,NHMUK,2019-02-17
10.3897/zookeys.823.30231,natural history museum london,2019-02-17
10.3897/zoologia.35.e23366,natural history museum london,2018-10-20
10.3897/zoologia.35.e26742,BMNH,2018-06-12
10.3897/zse.94.26859,natural history museum london,2018-08-11
10.3897/zse.94.26859,BMNH,2018-08-11
10.3897/zse.94.28201,BMNH,2018-08-21
10.3897/zse.94.28876,NHMUK,2018-11-27
10.3897/zse.94.28876,natural history museum london,2018-11-27
10.3906/zoo-1712-36,natural history museum london,2018-11-06
10.3906/zoo-1712-36,NHMUK,2018-11-06
10.3906/zoo-1712-36,NHMUK,2018-09-22
10.3906/zoo-1712-36,natural history museum london,2018-09-22
10.3906/zoo-1808-32,natural history museum london,2018-12-04
10.3906/zoo-1808-32,BMNH,2018-12-04
10.3906/zoo-1809-22,natural history museum london,2018-12-01
10.3906/zoo-1809-22,NHMUK,2018-12-01
10.3906/zoo-1809-41,BMNH,2018-12-04
10.3958/059.043.0304,natural history museum london,2018-10-16
10.3958/059.043.0304,NHMUK,2018-10-16
10.3989/scimar.04824.17a,natural history museum london,2018-10-09
10.3989/scimar.04824.17a,BMNH,2018-10-09
10.4002/040.062.0103,BMNH,2018-06-05
10.4002/040.062.0103,NHMUK,2018-06-05
10.4039/tce.2018.16,BMNH,2018-04-28
10.4039/tce.2018.42,natural history museum london,2018-11-24
10.4039/tce.2018.42,NHML,2018-11-24
10.4067/s0717-65382018000100015,BMNH,2018-07-31
10.4081/fe.2018.277,natural history museum london,2018-07-03
10.4081/fe.2018.279,BMNH,2018-07-03
10.4202/app.00442.2017,NHMUK,2018-05-19
10.4202/app.00455.2018,NHMUK,2018-05-22
10.4202/app.00457.2018,NHMUK,2018-06-19
10.4202/app.00457.2018,natural history museum london,2018-06-19
10.4202/app.00489.2018,natural history museum london,2018-11-24
10.4202/app.00490.2018,natural history museum london,2018-11-15
10.4202/app.00490.2018,NHMUK,2018-11-15
10.4202/app.00492.2018,NHMUK,2018-11-03
10.4202/app.00492.2018,natural history museum london,2018-11-03
10.4202/app.00533.2018,NHMUK,2018-12-08
10.4202/app.00533.2018,natural history museum london,2018-12-08
10.4289/0013-8797.120.2.245,BMNH,2018-05-22
10.4289/0013-8797.120.3.493,natural history museum london,2018-08-14
10.4289/0013-8797.120.3.575,natural history museum london,2018-08-14
10.4289/0013-8797.120.3.575,BMNH,2018-08-14
10.4289/0013-8797.120.3.605,BMNH,2018-08-14
10.4289/0013-8797.120.4.798,natural history museum london,2018-12-01
10.4289/0013-8797.120.4.842,BMNH,2018-12-01
10.4289/0013-8797.120.4.856,natural history museum london,2018-12-01
10.4289/0013-8797.120.4.856,BMNH,2018-12-01
10.4289/0013-8797.121.1.107,natural history museum london,2019-02-17
10.4289/0013-8797.121.1.15,BMNH,2019-02-17
10.4289/0013-8797.121.1.15,natural history museum london,2019-02-17
10.4289/0013-8797.121.1.26,natural history museum london,2019-02-17
10.4289/0013-8797.121.1.39,BMNH,2019-02-17
10.4289/0013-8797.121.1.39,natural history museum london,2019-02-17
10.5194/jm-37-431-2018,natural history museum london,2018-10-13
10.5194/jm-37-431-2018,10.5519/,2018-10-13
10.5194/jm-37-519-2018,natural history museum london,2018-12-29
10.5479/si.1943-6688.101,NHMUK,2018-10-09
10.5479/si.1943-6688.101,natural history museum london,2018-10-09
10.5507/fot.2018.006,natural history museum london,2018-08-25
10.5531/sd.sp.32,BMNH,2018-05-15
10.5710/amgh.27.06.2018.3189,NHMUK,2018-11-15
10.5852/ejt.2018.410,NHMUK,2018-06-02
10.5852/ejt.2018.439,BMNH,2018-06-02
10.5852/ejt.2018.459,BMNH,2018-09-11
10.5852/ejt.2018.459,natural history museum london,2018-09-11
10.5852/ejt.2018.477,natural history museum london,2018-11-24
10.5852/ejt.2018.477,NHMUK,2018-11-24
10.5852/ejt.2018.483,BMNH,2018-12-15
10.5852/ejt.2018.483,natural history museum london,2018-12-15
10.5852/ejt.2018.484,natural history museum london,2018-12-18
10.5852/ejt.2018.487,natural history museum london,2018-12-22
10.5852/ejt.2018.488,natural history museum london,2018-12-22
10.5852/ejt.2019.491,natural history museum london,2019-01-29
10.5852/ejt.2019.493,natural history museum london,2019-02-03
10.5852/ejt.2019.496,NHML,2019-02-12
10.5852/ejt.2019.496,natural history museum london,2019-02-12
10.6001/biologija.v64i1.3659,BMNH,2018-04-14
10.6001/biologija.v64i3.3824,natural history museum london,2018-12-04
10.6001/biologija.v64i3.3824,BMNH,2018-12-04
10.7287/peerj.4668v0.1/reviews/1,NHMUK,2018-05-19
10.7287/peerj.4954v0.1/reviews/3,NHMUK,2018-06-19
10.7287/peerj.4963v0.1/reviews/1,natural history museum london,2018-07-12
10.7287/peerj.4963v0.1/reviews/1,NHMUK,2018-07-12
10.7287/peerj.5250v0.1/reviews/1,NHMUK,2018-07-31
10.7287/peerj.5250v0.1/reviews/1,natural history museum london,2018-07-31
10.7287/peerj.5455v0.1/reviews/2,natural history museum london,2018-09-11
10.7287/peerj.5455v0.1/reviews/2,NHMUK,2018-09-11
10.7287/peerj.5575v0.1/reviews/1,BMNH,2018-09-25
10.7287/peerj.5776v0.1/reviews/2,natural history museum london,2018-10-16
10.7287/peerj.5776v0.1/reviews/2,NHMUK,2018-10-16
10.7287/peerj.5901v0.1/reviews/1,NHMUK,2018-12-15
10.7287/peerj.6112v0.1/reviews/2,natural history museum london,2019-01-19
10.7287/peerj.6112v0.1/reviews/2,NHMUK,2019-01-19
10.7287/peerj.6348v0.1/reviews/2,NHMUK,2019-01-29
10.7287/peerj.preprints.27406v1,NHMUK,2018-12-08
10.7554/elife.36278,natural history museum london,2018-11-03
10.7554/elife.39304,natural history museum london,2019-01-29
10.7554/elife.41319,natural history museum london,2018-12-01
10.7717/peerj.4580,NHMUK,2018-04-14
10.7717/peerj.4864,BMNH,2018-05-29
10.7717/peerj.4950,BMNH,2018-07-03
10.7717/peerj.5016,NHMUK,2018-07-28
10.7717/peerj.5033,NHMUK,2018-07-03
10.7717/peerj.5194,natural history museum london,2018-07-12
10.7717/peerj.5194,NHMUK,2018-07-12
10.7717/peerj.5212,BMNH,2018-07-12
10.7717/peerj.5212,natural history museum london,2018-07-12
10.7717/peerj.5212,NHMUK,2018-07-12
10.7717/peerj.5586,BMNH,2018-09-29
10.7717/peerj.5976,NHMUK,2018-12-25
10.7717/peerj.5976,BMNH,2018-12-25
10.7717/peerj.6054,natural history museum london,2018-12-25
10.7717/peerj.6084,natural history museum london,2019-01-01
10.7717/peerj.6084,BMNH,2019-01-01
10.7872/crya/v39.iss3.2018.293,natural history museum london,2018-08-21
10.7882/az.2018.024,BMNH,2018-09-11
